day_id,user_id,event_id,resource,routine,assistance,outcome,duration_min,profile
D019,U-0153,1308,chest_fly,push,False,completed,9.635,intense
D019,U-0159,1310,leg_press,full_body,False,completed,9.834,standard
D019,U-0171,1312,shoulder_press,push,False,completed,11.115,flexible
D019,U-0157,1313,biceps_curl,upper,False,completed,5.628,standard
D019,U-0169,1316,seated_row,pull,True,completed,9.35,flexible
D019,U-0151,1317,leg_press,full_body,False,completed,9.063,standard
D019,U-0174,1325,cable,upper,False,completed,5.819,flexible
D019,U-0167,1330,chest_press,push,False,completed,15.277,intense
D019,U-0154,1332,chest_fly,push,False,completed,10.002,intense
D019,U-0153,1334,cable,push,False,completed,10.873,intense
D019,U-0173,1338,shoulder_press,push,False,completed,4.509,standard
D019,U-0171,1339,chest_press,push,False,completed,9.387,flexible
D019,U-0170,1340,lat_pulldown,upper,False,completed,5.783,standard
D019,U-0164,1341,seated_row,pull,False,completed,9.159,flexible
D019,U-0169,1347,lat_pulldown,pull,True,completed,7.099,flexible
D019,U-0157,1348,seated_row,upper,False,completed,10.77,standard
D019,U-0175,1349,leg_press,legs,True,completed,7.154,intense
D019,U-0177,1350,biceps_curl,pull,False,completed,6.051,flexible
D019,U-0178,1358,leg_press,legs,False,completed,9.184,standard
D019,U-0155,1364,chest_fly,push,False,completed,11.42,intense
D019,U-0179,1367,chest_press,upper,False,completed,10.086,standard
D019,U-0182,1370,cable,upper,False,completed,8.405,flexible
D019,U-0172,1372,lat_pulldown,pull,False,completed,9.304,intense
D019,U-0181,1375,seated_row,upper,False,completed,7.194,flexible
D019,U-0176,1377,biceps_curl,upper,False,completed,2.976,express
D019,U-0180,1379,biceps_curl,pull,False,completed,3.039,express
D019,U-0158,1384,shoulder_press,upper,False,completed,11.243,intense
D019,U-0177,1385,cable,pull,False,completed,7.046,flexible
D019,U-0174,1387,seated_row,upper,False,completed,8.692,flexible
D019,U-0184,1390,chest_press,upper,True,completed,9.105,flexible
D019,U-0171,1396,cable,push,False,completed,7.937,flexible
D019,U-0182,1397,lat_pulldown,upper,False,completed,5.612,flexible
D019,U-0183,1399,leg_press,legs,False,completed,14.312,intense
D019,U-0175,1401,leg_curl,legs,False,completed,10.123,intense
D019,U-0173,1402,chest_fly,push,True,completed,5.193,standard
D019,U-0179,1406,seated_row,upper,False,completed,7.678,standard
D019,U-0178,1408,leg_extension,legs,False,completed,6.438,standard
D019,U-0181,1410,lat_pulldown,upper,False,completed,8.706,flexible
D019,U-0184,1411,shoulder_press,upper,False,completed,10.538,flexible
D019,U-0186,1412,chest_press,upper,False,completed,4.315,flexible
D019,U-0187,1417,biceps_curl,upper,False,completed,6.144,flexible
D019,U-0188,1423,leg_press,full_body,False,completed,9.638,standard
D019,U-0172,1431,biceps_curl,pull,False,completed,10.541,intense
D019,U-0190,1432,chest_press,upper,False,completed,4.399,express
D019,U-0185,1433,seated_row,upper,True,completed,4.343,express
D019,U-0167,1434,shoulder_press,push,False,completed,10.924,intense
D019,U-0158,1438,lat_pulldown,upper,False,completed,12.25,intense
D019,U-0171,1439,chest_fly,push,False,completed,7.218,flexible
D019,U-0191,1441,leg_extension,full_body,False,completed,8.581,flexible
D019,U-0174,1444,shoulder_press,upper,False,completed,8.278,flexible
D019,U-0181,1445,cable,upper,True,completed,9.062,flexible
D019,U-0178,1447,leg_curl,legs,False,completed,6.717,standard
D019,U-0177,1449,seated_row,pull,False,completed,5.79,flexible
D019,U-0184,1450,lat_pulldown,upper,False,completed,6.042,flexible
D019,U-0189,1451,chest_press,push,False,completed,15.953,intense
D019,U-0175,1455,leg_extension,legs,True,completed,11.803,intense
D019,U-0187,1456,chest_press,upper,False,completed,9.695,flexible
D019,U-0182,1458,seated_row,upper,False,completed,10.563,flexible
D019,U-0185,1459,chest_fly,upper,False,completed,3.824,express
D019,U-0186,1463,shoulder_press,upper,False,completed,7.563,flexible
D019,U-0179,1464,shoulder_press,upper,False,completed,11.674,standard
D019,U-0185,1466,cable,upper,False,completed,3.886,express
D019,U-0167,1468,chest_fly,push,False,completed,6.891,intense
D019,U-0172,1470,cable,pull,False,completed,18.14,intense
D019,U-0191,1476,leg_press,full_body,True,completed,9.604,flexible
D019,U-0183,1478,leg_curl,legs,False,completed,11.326,intense
D019,U-0184,1479,seated_row,upper,False,completed,9.861,flexible
D019,U-0177,1480,lat_pulldown,pull,False,completed,7.241,flexible
D019,U-0192,1482,biceps_curl,pull,False,completed,3.091,express
D019,U-0174,1487,chest_press,upper,False,completed,7.465,standard
D019,U-0193,1488,biceps_curl,full_body,False,completed,6.955,flexible
D019,U-0181,1492,shoulder_press,upper,False,completed,7.76,flexible
D019,U-0188,1494,lat_pulldown,full_body,False,completed,6.84,standard
D019,U-0190,1495,shoulder_press,upper,False,completed,3.911,express
D019,U-0179,1496,biceps_curl,upper,False,completed,4.397,standard
D019,U-0187,1498,seated_row,upper,False,completed,5.922,flexible
D019,U-0192,1501,seated_row,pull,False,completed,3.814,express
D019,U-0194,1502,chest_press,push,True,completed,4.629,flexible
D019,U-0175,1503,cable,legs,False,completed,8.188,intense
D019,U-0186,1505,lat_pulldown,upper,False,completed,7.787,flexible
D019,U-0182,1506,shoulder_press,upper,False,completed,8.45,flexible
D019,U-0183,1510,leg_extension,legs,False,completed,12.213,intense
D019,U-0188,1512,seated_row,full_body,False,completed,7.385,standard
D019,U-0189,1514,shoulder_press,push,False,completed,12.943,intense
D019,U-0193,1515,leg_curl,full_body,False,completed,5.682,flexible
D019,U-0191,1517,chest_press,full_body,False,completed,7.544,flexible
D019,U-0194,1520,chest_fly,push,False,completed,9.033,flexible
D019,U-0195,1521,lat_pulldown,pull,False,completed,8.82,standard
D019,U-0186,1524,seated_row,upper,True,completed,7.01,flexible
D019,U-0196,1529,chest_press,push,False,completed,4.71,express
D019,U-0181,1532,chest_press,upper,True,completed,10.455,flexible
D019,U-0191,1533,lat_pulldown,full_body,False,completed,10.087,flexible
D019,U-0198,1540,biceps_curl,upper,False,completed,3.766,flexible
D019,U-0188,1541,shoulder_press,full_body,False,completed,4.715,standard
D019,U-0182,1543,chest_fly,upper,False,completed,5.721,flexible
D019,U-0193,1545,lat_pulldown,full_body,False,completed,9.404,flexible
D019,U-0195,1547,seated_row,pull,False,completed,6.715,standard
D019,U-0199,1549,chest_press,push,False,completed,13.437,intense
D019,U-0197,1551,lat_pulldown,pull,True,completed,8.229,standard
D019,U-0198,1552,seated_row,upper,False,completed,6.887,flexible
D019,U-0196,1557,shoulder_press,push,False,completed,4.837,express
D019,U-0189,1560,chest_fly,push,True,completed,8.442,intense
D019,U-0193,1567,chest_press,full_body,False,completed,10.472,flexible
D019,U-0183,1568,cable,legs,False,completed,11.514,intense
D019,U-0195,1570,biceps_curl,pull,False,completed,7.784,standard
D019,U-0196,1571,cable,push,False,completed,3.871,express
D019,U-0197,1573,seated_row,pull,False,completed,8.525,standard
D019,U-0198,1574,shoulder_press,upper,True,completed,8.358,flexible
D019,U-0199,1575,shoulder_press,push,False,completed,13.042,intense
D019,U-0200,1578,leg_extension,full_body,False,completed,7.098,flexible
D019,U-0201,1585,chest_press,push,False,completed,7.935,flexible
D019,U-0198,1589,chest_fly,upper,True,completed,6.666,flexible
D019,U-0189,1590,cable,push,False,completed,9.686,intense
D019,U-0197,1593,biceps_curl,pull,False,completed,5.879,standard
D019,U-0203,1597,leg_press,full_body,False,completed,8.796,flexible
D019,U-0206,1599,leg_press,legs,False,completed,6.262,express
D019,U-0204,1603,biceps_curl,upper,False,completed,3.8,flexible
D019,U-0200,1604,seated_row,full_body,False,completed,7.166,flexible
D019,U-0207,1607,cable,full_body,False,completed,10.94,flexible
D019,U-0202,1609,shoulder_press,push,False,completed,6.649,flexible
D019,U-0208,1610,lat_pulldown,pull,False,completed,8.166,flexible
D019,U-0199,1611,chest_fly,push,False,completed,8.733,intense
D019,U-0206,1612,leg_extension,legs,False,completed,3.997,express
D019,U-0201,1615,shoulder_press,push,False,completed,5.483,flexible
D019,U-0205,1616,leg_press,legs,False,completed,11.315,intense
D019,U-0203,1619,chest_press,full_body,True,completed,7.788,flexible
D019,U-0204,1620,chest_press,upper,False,completed,8.092,flexible
D019,U-0206,1624,leg_curl,legs,False,completed,4.323,express
D019,U-0197,1625,cable,pull,False,completed,10.02,standard
D019,U-0207,1626,seated_row,full_body,False,completed,8.792,flexible
D019,U-0200,1632,lat_pulldown,full_body,True,completed,7.838,flexible
D019,U-0211,1636,leg_press,full_body,False,completed,10.031,flexible
D019,U-0210,1638,biceps_curl,pull,False,completed,6.354,flexible
D019,U-0201,1639,cable,push,False,completed,7.171,flexible
D019,U-0202,1640,chest_fly,push,False,completed,5.378,flexible
D019,U-0209,1641,chest_press,upper,False,completed,5.93,standard
D019,U-0208,1643,seated_row,pull,False,completed,8.405,flexible
D019,U-0204,1644,shoulder_press,upper,False,completed,9.43,flexible
D019,U-0212,1646,biceps_curl,pull,False,completed,4.48,flexible
D019,U-0205,1648,leg_curl,legs,False,completed,5.107,intense
D019,U-0200,1652,chest_press,full_body,False,completed,9.63,flexible
D019,U-0210,1653,lat_pulldown,pull,True,completed,6.058,flexible
D019,U-0213,1655,leg_press,full_body,False,completed,15.827,flexible
D019,U-0203,1656,chest_fly,full_body,False,completed,7.607,flexible
D019,U-0202,1659,cable,push,False,completed,8.107,flexible
D019,U-0212,1660,lat_pulldown,pull,False,completed,13.089,flexible
D019,U-0208,1662,cable,pull,False,completed,7.18,flexible
D019,U-0209,1663,seated_row,upper,False,completed,13.274,standard
D019,U-0201,1664,chest_fly,push,False,completed,7.431,flexible
D019,U-0203,1665,seated_row,full_body,False,completed,10.59,flexible
D019,U-0207,1666,leg_press,full_body,False,completed,11.495,flexible
D019,U-0211,1670,shoulder_press,full_body,True,completed,7.221,flexible
D019,U-0205,1676,leg_extension,legs,False,completed,4.824,intense
D019,U-0214,1680,chest_press,upper,False,completed,6.332,standard
D019,U-0202,1681,chest_press,push,False,completed,7.752,flexible
D019,U-0213,1683,chest_fly,full_body,False,completed,4.065,flexible
D019,U-0208,1684,biceps_curl,pull,False,completed,7.476,flexible
D019,U-0215,1691,leg_press,legs,True,completed,8.263,intense
D019,U-0204,1694,seated_row,upper,False,completed,9.159,flexible
D019,U-0211,1699,lat_pulldown,full_body,False,completed,8.071,flexible
D019,U-0203,1703,cable,full_body,False,completed,7.576,flexible
D019,U-0218,1707,chest_press,push,False,completed,13.193,standard
D019,U-0219,1708,lat_pulldown,full_body,True,completed,8.771,flexible
D019,U-0213,1709,shoulder_press,full_body,False,completed,12.06,flexible
D019,U-0210,1710,seated_row,pull,False,completed,7.359,flexible
D019,U-0207,1714,chest_fly,full_body,False,completed,5.984,flexible
D019,U-0209,1715,shoulder_press,upper,False,completed,5.277,standard
D019,U-0217,1719,leg_extension,legs,False,completed,4.458,express
D019,U-0212,1720,seated_row,pull,False,completed,7.634,flexible
D019,U-0216,1725,chest_press,upper,False,completed,10.375,standard
D019,U-0219,1728,leg_press,full_body,False,completed,8.434,flexible
D019,U-0217,1729,leg_curl,legs,False,completed,3.639,express
D019,U-0213,1731,lat_pulldown,full_body,False,completed,13.406,flexible
D019,U-0214,1734,seated_row,upper,False,completed,6.733,standard
D019,U-0220,1735,chest_press,push,False,completed,5.216,flexible
D019,U-0218,1737,shoulder_press,push,False,completed,7.991,standard
D019,U-0224,1740,leg_press,legs,False,completed,13.816,intense
D019,U-0215,1741,leg_curl,legs,False,completed,10.071,intense
D019,U-0225,1742,leg_extension,full_body,False,completed,9.757,flexible
D019,U-0226,1745,chest_fly,push,False,completed,5.687,flexible
D019,U-0223,1747,chest_press,upper,False,completed,13.029,intense
D019,U-0222,1748,shoulder_press,upper,False,completed,10.836,intense
D019,U-0209,1749,biceps_curl,upper,False,completed,5.618,standard
D019,U-0217,1750,cable,legs,False,completed,4.896,express
D019,U-0227,1751,biceps_curl,pull,False,completed,5.11,flexible
D019,U-0211,1754,seated_row,full_body,False,completed,7.411,flexible
D019,U-0207,1755,chest_press,full_body,False,completed,7.855,flexible
D019,U-0228,1756,lat_pulldown,pull,False,completed,10.548,standard
D019,U-0220,1760,chest_fly,push,False,completed,5.306,flexible
D019,U-0216,1762,seated_row,upper,False,completed,5.988,standard
D019,U-0225,1769,lat_pulldown,full_body,False,completed,11.666,flexible
D019,U-0226,1772,shoulder_press,push,False,completed,6.3,flexible
D019,U-0209,1774,cable,upper,False,completed,7.193,standard
D019,U-0218,1775,chest_fly,push,False,completed,5.761,standard
D019,U-0221,1778,leg_press,full_body,False,completed,10.815,intense
D019,U-0215,1779,leg_extension,legs,False,completed,7.272,intense
D019,U-0230,1781,leg_press,full_body,False,completed,9.246,standard
D019,U-0224,1782,leg_curl,legs,False,completed,7.217,intense
D019,U-0227,1783,seated_row,pull,False,completed,7.506,flexible
D019,U-0229,1786,seated_row,pull,False,completed,5.307,flexible
D019,U-0214,1788,biceps_curl,upper,False,completed,6.354,standard
D019,U-0219,1791,chest_fly,full_body,False,completed,3.985,flexible
D019,U-0218,1793,cable,push,False,completed,9.808,standard
D019,U-0216,1794,shoulder_press,upper,False,completed,6.619,standard
D019,U-0231,1798,chest_press,upper,True,completed,7.383,flexible
D019,U-0220,1799,shoulder_press,push,False,completed,8.036,flexible
D019,U-0226,1802,chest_press,push,False,completed,8.639,flexible
D019,U-0228,1807,seated_row,pull,False,completed,8.32,standard
D019,U-0234,1810,lat_pulldown,pull,False,completed,5.759,standard
D019,U-0227,1811,lat_pulldown,pull,False,completed,8.913,flexible
D019,U-0225,1819,leg_press,full_body,False,completed,6.389,flexible
D019,U-0233,1823,leg_press,legs,False,completed,18.412,intense
D019,U-0214,1824,cable,upper,False,completed,8.479,standard
D019,U-0221,1831,shoulder_press,full_body,False,completed,8.867,intense
D019,U-0216,1832,biceps_curl,upper,False,completed,7.893,standard
D019,U-0224,1833,leg_extension,legs,False,completed,15.119,intense
D019,U-0232,1834,shoulder_press,upper,False,completed,8.532,intense
D019,U-0222,1839,chest_fly,upper,False,completed,12.32,intense
D019,U-0219,1840,seated_row,full_body,False,completed,10.714,flexible
D019,U-0235,1841,chest_press,push,False,completed,4.83,express
D019,U-0230,1842,chest_press,full_body,False,completed,7.898,standard
D019,U-0241,1844,leg_extension,full_body,False,completed,5.657,flexible
D019,U-0229,1845,biceps_curl,pull,False,completed,7.552,flexible
D019,U-0238,1852,lat_pulldown,pull,False,completed,4.559,express
D019,U-0246,1856,cable,upper,False,completed,9.948,flexible
D019,U-0237,1857,lat_pulldown,pull,False,completed,7.552,standard
D019,U-0238,1858,biceps_curl,pull,False,completed,4.173,express
D019,U-0243,1862,biceps_curl,pull,False,completed,5.971,flexible
D019,U-0234,1866,seated_row,pull,True,completed,8.516,standard
D019,U-0231,1867,lat_pulldown,upper,False,completed,8.927,flexible
D019,U-0223,1871,shoulder_press,upper,True,completed,11.096,intense
D019,U-0235,1876,chest_fly,push,False,completed,3.347,express
D019,U-0244,1878,leg_press,legs,False,completed,7.772,standard
D019,U-0233,1879,leg_curl,legs,False,completed,6.905,intense
D019,U-0239,1880,seated_row,upper,False,completed,6.688,standard
D019,U-0241,1881,chest_press,full_body,False,completed,10.825,flexible
D019,U-0249,1883,cable,full_body,False,completed,10.17,flexible
D019,U-0228,1885,biceps_curl,pull,False,completed,6.24,standard
D019,U-0214,1893,shoulder_press,upper,False,completed,4.473,standard
D019,U-0232,1898,chest_fly,upper,False,completed,7.132,intense
D019,U-0240,1900,seated_row,pull,False,completed,7.704,standard
D019,U-0222,1901,lat_pulldown,upper,False,completed,10.74,intense
D019,U-0252,1902,leg_press,full_body,False,completed,7.195,flexible
D019,U-0246,1904,lat_pulldown,upper,False,completed,7.12,flexible
D019,U-0234,1910,biceps_curl,pull,False,completed,9.368,standard
D019,U-0248,1911,chest_press,push,False,completed,13.442,intense
D019,U-0256,1913,cable,pull,False,completed,9.253,flexible
D019,U-0230,1919,seated_row,full_body,False,completed,10.06,standard
D019,U-0243,1925,seated_row,pull,False,completed,6.712,flexible
D019,U-0240,1927,biceps_curl,pull,False,completed,6.473,standard
D019,U-0233,1928,leg_extension,legs,False,completed,11.571,intense
D019,U-0239,1930,chest_fly,upper,False,completed,9.33,standard
D019,U-0249,1931,leg_curl,full_body,False,completed,6.815,flexible
D019,U-0258,1935,biceps_curl,upper,True,completed,6.653,flexible
D019,U-0253,1936,lat_pulldown,pull,False,completed,5.635,standard
D019,U-0246,1940,shoulder_press,upper,False,completed,10.031,flexible
D019,U-0245,1943,leg_press,full_body,False,completed,18.144,intense
D019,U-0252,1944,leg_curl,full_body,False,completed,3.92,flexible
D019,U-0241,1945,cable,full_body,False,completed,7.529,flexible
D019,U-0244,1946,leg_extension,legs,False,completed,4.103,standard
D019,U-0221,1948,lat_pulldown,full_body,False,completed,8.651,intense
D019,U-0248,1953,shoulder_press,push,False,completed,11.762,intense
D019,U-0249,1956,chest_press,full_body,False,completed,7.107,flexible
D019,U-0259,1957,leg_press,legs,False,completed,15.55,standard
D019,U-0237,1961,biceps_curl,pull,False,completed,4.1,standard
D019,U-0260,1962,seated_row,upper,True,completed,5.276,flexible
D019,U-0239,1966,biceps_curl,upper,False,completed,5.121,standard
D019,U-0262,1967,chest_press,push,False,completed,6.621,standard
D019,U-0251,1968,chest_fly,upper,False,completed,6.287,standard
D019,U-0230,1971,leg_curl,full_body,False,completed,8.317,standard
D019,U-0232,1972,seated_row,upper,True,completed,9.965,intense
D019,U-0256,1975,lat_pulldown,pull,False,completed,7.956,flexible
D019,U-0254,1980,leg_extension,legs,False,completed,7.569,standard
D019,U-0259,1982,leg_extension,legs,False,completed,9.284,standard
D019,U-0244,1983,leg_curl,legs,False,completed,8.624,standard
D019,U-0239,1986,cable,upper,False,completed,7.25,standard
D019,U-0258,1988,shoulder_press,upper,False,completed,6.062,flexible
D019,U-0264,1991,leg_press,legs,False,completed,20.967,intense
D019,U-0253,1992,seated_row,pull,False,completed,6.219,standard
D019,U-0260,1993,cable,upper,False,completed,7.357,flexible
D019,U-0246,1995,chest_press,upper,False,completed,9.888,flexible
D019,U-0249,1996,biceps_curl,full_body,False,completed,6.846,flexible
D019,U-0222,2004,seated_row,upper,True,completed,9.993,intense
D019,U-0232,2006,biceps_curl,upper,False,completed,8.262,intense
D019,U-0257,2007,leg_curl,legs,False,completed,7.076,standard
D019,U-0248,2008,chest_fly,push,False,completed,5.586,intense
D019,U-0266,2011,shoulder_press,upper,False,completed,10.745,intense
D019,U-0241,2018,lat_pulldown,full_body,False,completed,11.868,flexible
D019,U-0252,2022,chest_press,full_body,True,completed,8.37,flexible
D019,U-0256,2030,seated_row,pull,False,completed,8.916,flexible
D019,U-0259,2036,leg_curl,legs,False,completed,7.15,standard
D019,U-0261,2037,leg_press,legs,False,completed,14.043,intense
D019,U-0239,2040,shoulder_press,upper,False,completed,6.059,standard
D019,U-0253,2044,biceps_curl,pull,False,completed,5.345,standard
D019,U-0254,2047,leg_curl,legs,False,completed,6.099,standard
D019,U-0263,2048,chest_press,full_body,False,completed,6.49,standard
D019,U-0257,2050,cable,legs,False,completed,8.915,standard
D019,U-0258,2051,chest_fly,upper,False,completed,4.335,flexible
D019,U-0248,2053,cable,push,False,completed,13.478,intense
D019,U-0262,2055,shoulder_press,push,False,completed,6.826,standard
D019,U-0276,2056,lat_pulldown,upper,False,completed,5.367,flexible
D019,U-0273,2061,chest_press,upper,True,completed,9.447,standard
D019,U-0264,2063,leg_curl,legs,False,completed,9.678,intense
D019,U-0249,2067,seated_row,full_body,False,completed,5.318,flexible
D019,U-0266,2071,chest_fly,upper,False,completed,6.759,intense
D019,U-0246,2072,seated_row,upper,False,completed,9.231,flexible
D019,U-0256,2074,biceps_curl,pull,False,completed,4.745,flexible
D019,U-0270,2075,leg_extension,legs,False,completed,5.992,standard
D019,U-0268,2078,leg_extension,legs,False,completed,8.674,standard
D019,U-0251,2079,shoulder_press,upper,False,completed,4.958,standard
D019,U-0276,2083,cable,upper,False,completed,10.189,flexible
D019,U-0260,2086,biceps_curl,upper,True,completed,6.874,flexible
D019,U-0245,2087,chest_press,full_body,False,completed,7.634,intense
D019,U-0280,2090,leg_press,legs,False,completed,12.239,intense
D019,U-0268,2100,leg_curl,legs,False,completed,8.357,standard
D019,U-0271,2102,leg_extension,legs,False,completed,5.884,standard
D019,U-0272,2105,chest_press,upper,False,completed,12.742,intense
D019,U-0282,2106,leg_press,full_body,False,completed,11.485,standard
D019,U-0263,2107,seated_row,full_body,False,completed,6.732,standard
D019,U-0251,2109,lat_pulldown,upper,False,completed,8.846,standard
D019,U-0277,2114,shoulder_press,push,False,completed,5.525,express
D019,U-0264,2117,leg_extension,legs,False,completed,13.669,intense
D019,U-0260,2121,shoulder_press,upper,False,completed,6.102,flexible
D019,U-0284,2122,lat_pulldown,full_body,False,completed,6.976,flexible
D019,U-0261,2123,leg_curl,legs,False,completed,6.772,intense
D019,U-0271,2129,leg_curl,legs,False,completed,5.031,standard
D019,U-0262,2133,chest_fly,push,False,completed,6.845,standard
D019,U-0286,2135,seated_row,upper,False,completed,4.627,flexible
D019,U-0268,2139,leg_press,legs,True,completed,8.581,standard
D019,U-0273,2140,shoulder_press,upper,False,completed,6.246,standard
D019,U-0276,2142,shoulder_press,upper,False,completed,11.964,flexible
D019,U-0281,2143,chest_press,push,False,completed,11.67,intense
D019,U-0287,2147,leg_press,legs,True,completed,14.319,intense
D019,U-0266,2148,lat_pulldown,upper,False,completed,7.466,intense
D019,U-0251,2149,seated_row,upper,False,completed,7.977,standard
D019,U-0282,2152,chest_press,full_body,False,completed,10.088,standard
D019,U-0284,2157,leg_extension,full_body,False,completed,7.542,flexible
D019,U-0260,2158,chest_fly,upper,False,completed,4.938,flexible
D019,U-0262,2159,cable,push,False,completed,7.459,standard
D019,U-0289,2161,lat_pulldown,pull,False,completed,3.947,express
D019,U-0280,2166,leg_curl,legs,False,completed,8.667,intense
D019,U-0286,2168,lat_pulldown,upper,False,completed,4.343,flexible
D019,U-0289,2169,biceps_curl,pull,False,completed,4.66,express
D019,U-0288,2179,chest_press,upper,False,completed,7.766,standard
D019,U-0283,2180,chest_fly,push,False,completed,6.275,standard
D019,U-0281,2182,shoulder_press,push,False,completed,9.018,intense
D019,U-0276,2183,seated_row,upper,False,completed,5.917,flexible
D019,U-0261,2186,leg_extension,legs,False,completed,4.816,intense
D019,U-0267,2188,leg_press,full_body,False,completed,8.721,standard
D019,U-0272,2190,shoulder_press,upper,True,completed,10.687,intense
D019,U-0284,2192,chest_press,full_body,False,completed,9.167,flexible
D019,U-0273,2193,biceps_curl,upper,False,completed,5.798,standard
D019,U-0285,2201,lat_pulldown,upper,False,completed,7.527,standard
D019,U-0266,2202,seated_row,upper,False,completed,11.973,intense
D019,U-0290,2205,leg_extension,legs,False,completed,7.212,standard
D019,U-0291,2214,leg_press,legs,False,completed,13.61,intense
D019,U-0287,2215,leg_curl,legs,False,completed,10.922,intense
D019,U-0294,2217,chest_press,full_body,False,completed,3.912,express
D019,U-0292,2225,leg_extension,legs,False,completed,4.279,express
D019,U-0290,2226,leg_curl,legs,False,completed,7.602,standard
D019,U-0283,2229,chest_press,push,True,completed,6.971,standard
D019,U-0296,2231,seated_row,pull,False,completed,10.172,intense
D019,U-0299,2234,shoulder_press,upper,False,completed,8.293,standard
D019,U-0280,2235,leg_extension,legs,False,completed,15.857,intense
D019,U-0286,2238,shoulder_press,upper,False,completed,9.119,flexible
D019,U-0293,2239,lat_pulldown,upper,False,completed,4.382,express
D019,U-0295,2244,chest_press,push,False,completed,9.406,intense
D019,U-0272,2246,lat_pulldown,upper,False,completed,7.59,intense
D019,U-0292,2250,leg_curl,legs,False,completed,5.027,express
D019,U-0281,2251,chest_fly,push,True,completed,10.566,intense
D019,U-0303,2252,biceps_curl,full_body,False,completed,7.527,flexible
D019,U-0291,2264,leg_curl,legs,False,completed,9.488,intense
D019,U-0282,2265,shoulder_press,full_body,False,completed,5.603,standard
D019,U-0290,2269,leg_press,legs,False,completed,10.636,standard
D019,U-0306,2270,lat_pulldown,pull,False,completed,7.092,standard
D019,U-0302,2273,seated_row,pull,False,completed,11.457,intense
D019,U-0293,2274,seated_row,upper,False,completed,4.702,express
D019,U-0307,2277,biceps_curl,pull,False,completed,5.063,flexible
D019,U-0297,2280,leg_extension,legs,True,completed,5.685,standard
D019,U-0266,2282,cable,upper,False,completed,10.459,intense
D019,U-0280,2283,cable,legs,False,completed,15.353,intense
D019,U-0300,2285,shoulder_press,upper,False,completed,10.443,intense
D019,U-0308,2287,leg_press,full_body,False,completed,11.679,flexible
D019,U-0301,2289,leg_curl,legs,False,completed,4.444,express
D019,U-0309,2290,chest_press,upper,False,completed,6.994,intense
D019,U-0287,2293,leg_extension,legs,False,completed,11.954,intense
D019,U-0294,2294,leg_curl,full_body,False,completed,3.593,express
D019,U-0298,2296,seated_row,upper,False,completed,8.521,standard
D019,U-0296,2298,lat_pulldown,pull,False,completed,11.765,intense
D019,U-0288,2299,biceps_curl,upper,False,completed,5.125,standard
D019,U-0267,2302,shoulder_press,full_body,True,completed,7.726,standard
D019,U-0293,2304,chest_fly,upper,False,completed,3.663,express
D019,U-0297,2306,leg_curl,legs,False,completed,6.339,standard
D019,U-0307,2307,lat_pulldown,pull,False,completed,10.752,flexible
D019,U-0299,2313,chest_fly,upper,False,completed,6.171,standard
D019,U-0314,2320,leg_press,legs,False,completed,16.004,intense
D019,U-0306,2321,seated_row,pull,False,completed,6.433,standard
D019,U-0298,2323,shoulder_press,upper,False,completed,9.588,standard
D019,U-0304,2325,seated_row,pull,False,completed,12.901,intense
D019,U-0282,2328,lat_pulldown,full_body,False,completed,6.575,standard
D019,U-0315,2330,chest_press,upper,False,completed,8.827,flexible
D019,U-0291,2337,leg_extension,legs,False,completed,11.118,intense
D019,U-0295,2344,shoulder_press,push,False,completed,11.706,intense
D019,U-0319,2346,chest_fly,full_body,False,completed,4.22,express
D019,U-0285,2349,chest_press,upper,False,completed,8.836,standard
D019,U-0299,2351,biceps_curl,upper,False,completed,5.33,standard
D019,U-0313,2353,leg_press,legs,False,completed,20.444,intense
D019,U-0308,2354,leg_curl,full_body,False,completed,7.154,flexible
D019,U-0307,2355,seated_row,pull,False,completed,6.497,flexible
D019,U-0306,2357,biceps_curl,pull,False,completed,4.695,standard
D019,U-0300,2359,chest_fly,upper,False,completed,8.638,intense
D019,U-0319,2362,lat_pulldown,full_body,False,completed,5.247,express
D019,U-0302,2366,lat_pulldown,pull,False,completed,7.94,intense
D019,U-0320,2369,seated_row,pull,False,completed,10.564,intense
D019,U-0282,2371,cable,full_body,False,completed,4.53,standard
D019,U-0303,2375,shoulder_press,full_body,False,completed,10.209,flexible
D019,U-0296,2378,biceps_curl,pull,False,completed,7.377,intense
D019,U-0322,2381,chest_press,upper,True,completed,6.135,standard
D019,U-0297,2383,leg_press,legs,False,completed,8.434,standard
D019,U-0314,2384,leg_curl,legs,False,completed,10.105,intense
D019,U-0315,2387,lat_pulldown,upper,False,completed,9.837,flexible
D019,U-0308,2393,shoulder_press,full_body,True,completed,5.88,flexible
D019,U-0291,2396,cable,legs,False,completed,7.281,intense
D019,U-0299,2398,seated_row,upper,False,completed,9.052,standard
D019,U-0321,2404,seated_row,pull,False,completed,7.521,intense
D019,U-0298,2405,chest_press,upper,False,completed,6.63,standard
D019,U-0323,2407,leg_press,full_body,False,completed,17.409,intense
D019,U-0313,2408,leg_curl,legs,False,completed,14.971,intense
D019,U-0325,2410,leg_extension,legs,False,completed,3.804,express
D019,U-0319,2413,leg_extension,full_body,False,completed,3.576,express
D019,U-0302,2419,biceps_curl,pull,False,completed,4.785,intense
D019,U-0300,2423,lat_pulldown,upper,False,completed,14.56,intense
D019,U-0304,2426,lat_pulldown,pull,True,completed,10.329,intense
