day_id,user_id,profile,routine
D018,U-0010,standard,full_body
D018,U-0011,intense,pull
D018,U-0012,standard,push
D018,U-0013,intense,push
D018,U-0014,intense,pull
D018,U-0015,intense,push
D018,U-0016,standard,legs
D018,U-0017,standard,legs
D018,U-0018,express,pull
D018,U-0019,intense,pull
D018,U-0020,standard,legs
D018,U-0021,standard,upper
D018,U-0022,standard,full_body
D018,U-0023,flexible,legs
D018,U-0024,intense,pull
D018,U-0025,standard,upper
D018,U-0026,intense,push
D018,U-0027,flexible,full_body
D018,U-0028,flexible,upper
D018,U-0029,intense,full_body
D018,U-0030,standard,push
D018,U-0031,standard,push
D018,U-0032,flexible,full_body
D018,U-0033,intense,legs
D018,U-0034,intense,upper
D018,U-0035,flexible,push
D018,U-0036,standard,legs
D018,U-0037,flexible,legs
D018,U-0038,standard,pull
D018,U-0039,standard,push
D018,U-0040,flexible,upper
D018,U-0041,standard,full_body
D018,U-0042,intense,legs
D018,U-0043,intense,push
D018,U-0044,standard,pull
D018,U-0045,standard,pull
D018,U-0046,intense,push
D018,U-0047,express,legs
D018,U-0048,express,pull
D018,U-0049,standard,push
D018,U-0050,intense,upper
D018,U-0051,flexible,full_body
D018,U-0052,intense,legs
D018,U-0053,flexible,full_body
D018,U-0054,flexible,pull
D018,U-0055,express,upper
D018,U-0056,flexible,legs
D018,U-0057,intense,pull
D018,U-0058,flexible,upper
D018,U-0059,standard,upper
D018,U-0060,flexible,full_body
D018,U-0061,intense,push
D018,U-0062,flexible,pull
D018,U-0063,intense,push
D018,U-0064,express,push
D018,U-0065,standard,push
D018,U-0066,intense,push
D018,U-0067,flexible,legs
D018,U-0068,flexible,pull
D018,U-0069,intense,full_body
D018,U-0070,standard,push
D018,U-0071,standard,pull
D018,U-0072,intense,pull
D018,U-0073,intense,legs
D018,U-0074,standard,pull
D018,U-0075,intense,upper
D018,U-0076,standard,full_body
D018,U-0077,express,push
D018,U-0078,intense,full_body
D018,U-0079,standard,full_body
D018,U-0080,flexible,full_body
D018,U-0081,standard,upper
D018,U-0082,standard,full_body
D018,U-0083,standard,upper
D018,U-0084,flexible,upper
D018,U-0085,standard,upper
D018,U-0086,intense,upper
D018,U-0087,flexible,full_body
D018,U-0088,flexible,push
D018,U-0089,standard,push
D018,U-0090,standard,pull
D018,U-0091,standard,legs
D018,U-0092,flexible,full_body
D018,U-0093,express,push
D018,U-0094,intense,full_body
D018,U-0095,standard,push
D018,U-0096,flexible,pull
D018,U-0097,intense,push
D018,U-0098,intense,legs
D018,U-0099,express,pull
D018,U-0100,flexible,upper
D018,U-0101,standard,upper
D018,U-0102,intense,legs
D018,U-0103,standard,full_body
D018,U-0104,flexible,full_body
D018,U-0105,standard,push
D018,U-0106,intense,push
D018,U-0107,standard,upper
D018,U-0108,flexible,push
D018,U-0109,express,upper
D018,U-0110,express,upper
D018,U-0111,flexible,legs
D018,U-0112,express,upper
D018,U-0113,intense,push
D018,U-0114,standard,upper
D018,U-0115,intense,push
D018,U-0116,flexible,push
D018,U-0117,express,legs
D018,U-0118,express,push
D018,U-0119,standard,upper
D018,U-0120,express,upper
D018,U-0121,standard,pull
D018,U-0122,standard,full_body
D018,U-0123,intense,legs
D018,U-0124,intense,upper
D018,U-0125,standard,pull
D018,U-0126,standard,pull
D018,U-0127,standard,full_body
D018,U-0128,standard,upper
D018,U-0129,standard,full_body
D018,U-0130,flexible,upper
D018,U-0131,standard,pull
D018,U-0132,intense,upper
D018,U-0133,express,legs
D018,U-0134,intense,legs
D018,U-0135,intense,pull
D018,U-0136,intense,push
D018,U-0137,standard,legs
D018,U-0138,express,pull
D018,U-0139,standard,push
D018,U-0140,standard,pull
D018,U-0141,express,push
D018,U-0142,express,pull
D018,U-0143,intense,upper
D018,U-0144,standard,legs
D018,U-0145,intense,legs
D018,U-0146,standard,push
D018,U-0147,flexible,upper
D018,U-0148,express,push
D018,U-0149,express,pull
D018,U-0150,intense,legs
D018,U-0151,standard,push
D018,U-0152,standard,legs
D018,U-0153,standard,upper
D018,U-0154,standard,full_body
D018,U-0155,intense,legs
D018,U-0156,flexible,legs
D018,U-0157,intense,full_body
D018,U-0158,intense,push
D018,U-0159,standard,legs
D018,U-0160,standard,push
D018,U-0161,flexible,push
D018,U-0162,flexible,pull
D018,U-0163,intense,pull
D018,U-0164,intense,legs
D018,U-0165,standard,upper
D018,U-0166,standard,legs
D018,U-0167,express,legs
D018,U-0168,express,legs
D018,U-0169,intense,upper
D018,U-0170,standard,upper
D018,U-0171,intense,push
D018,U-0172,flexible,upper
D018,U-0173,flexible,full_body
D018,U-0174,intense,legs
D018,U-0175,intense,push
D018,U-0176,standard,push
D018,U-0177,intense,pull
D018,U-0178,intense,pull
D018,U-0179,standard,full_body
D018,U-0180,intense,legs
D018,U-0181,intense,push
D018,U-0182,intense,upper
D018,U-0183,standard,upper
D018,U-0184,flexible,upper
D018,U-0185,flexible,push
D018,U-0186,standard,pull
D018,U-0187,express,push
D018,U-0188,standard,pull
D018,U-0189,intense,push
D018,U-0190,intense,pull
D018,U-0191,intense,full_body
D018,U-0192,intense,legs
D018,U-0193,flexible,upper
D018,U-0194,intense,pull
D018,U-0195,intense,pull
D018,U-0196,intense,upper
D018,U-0197,intense,legs
D018,U-0198,flexible,upper
D018,U-0199,express,legs
D018,U-0200,intense,push
D018,U-0201,flexible,full_body
D018,U-0202,flexible,upper
D018,U-0203,express,upper
D018,U-0204,intense,push
D018,U-0205,flexible,push
D018,U-0206,flexible,full_body
D018,U-0207,express,pull
D018,U-0208,intense,pull
D018,U-0209,flexible,pull
D018,U-0210,standard,legs
D018,U-0211,standard,upper
D018,U-0212,flexible,full_body
D018,U-0213,standard,pull
D018,U-0214,standard,legs
D018,U-0215,intense,legs
D018,U-0216,flexible,legs
D018,U-0217,flexible,upper
D018,U-0218,intense,pull
D018,U-0219,standard,full_body
D018,U-0220,intense,push
D018,U-0221,flexible,legs
D018,U-0222,standard,pull
D018,U-0223,standard,push
D018,U-0224,intense,legs
D018,U-0225,express,upper
D018,U-0226,intense,pull
D018,U-0227,express,pull
D018,U-0228,intense,push
D018,U-0229,express,push
D018,U-0230,flexible,upper
D018,U-0231,flexible,upper
D018,U-0232,standard,upper
D018,U-0233,standard,legs
D018,U-0234,flexible,pull
D018,U-0235,standard,push
D018,U-0236,flexible,full_body
D018,U-0237,intense,full_body
D018,U-0238,standard,push
D018,U-0239,intense,upper
D018,U-0240,standard,upper
D018,U-0241,flexible,legs
D018,U-0242,intense,full_body
D018,U-0243,flexible,full_body
D018,U-0244,flexible,upper
D018,U-0245,flexible,full_body
D018,U-0246,standard,legs
D018,U-0247,standard,full_body
D018,U-0248,standard,upper
D018,U-0249,standard,push
D018,U-0250,intense,upper
D018,U-0251,standard,push
D018,U-0252,intense,pull
D018,U-0253,standard,pull
D018,U-0254,flexible,pull
D018,U-0255,intense,legs
D018,U-0256,flexible,pull
D018,U-0257,flexible,upper
D018,U-0258,express,upper
D018,U-0259,intense,upper
D018,U-0260,intense,pull
D018,U-0261,standard,legs
D018,U-0262,flexible,push
D018,U-0263,standard,legs
D018,U-0264,intense,pull
D018,U-0265,flexible,upper
D018,U-0266,standard,full_body
D018,U-0267,intense,legs
D018,U-0268,intense,push
D018,U-0269,flexible,push
D018,U-0270,flexible,pull
D018,U-0271,express,pull
D018,U-0272,flexible,legs
D018,U-0273,standard,legs
D018,U-0274,flexible,legs
D018,U-0275,standard,push
D018,U-0276,intense,push
D018,U-0277,flexible,upper
D018,U-0278,intense,full_body
D018,U-0279,express,full_body
D018,U-0280,standard,pull
D018,U-0281,intense,pull
D018,U-0282,intense,pull
D018,U-0283,standard,legs
D018,U-0284,intense,push
D018,U-0285,standard,upper
D018,U-0286,flexible,pull
D018,U-0287,standard,legs
D018,U-0288,flexible,upper
D018,U-0289,intense,pull
D018,U-0290,standard,upper
D018,U-0291,express,push
D018,U-0292,express,push
D018,U-0293,standard,pull
D018,U-0294,standard,upper
D018,U-0295,intense,legs
D018,U-0296,intense,pull
D018,U-0297,intense,legs
D018,U-0298,flexible,legs
D018,U-0299,flexible,full_body
D018,U-0300,flexible,full_body
D018,U-0301,intense,pull
D018,U-0302,standard,legs
D018,U-0303,intense,pull
D018,U-0304,flexible,push
D018,U-0305,intense,full_body
D018,U-0306,standard,pull
D018,U-0307,intense,legs
D018,U-0308,standard,upper
D018,U-0309,flexible,pull
D018,U-0310,flexible,full_body
D018,U-0311,flexible,legs
D018,U-0312,flexible,upper
D018,U-0313,flexible,legs
D018,U-0314,flexible,full_body
D018,U-0315,standard,legs
D018,U-0316,intense,legs
D018,U-0317,flexible,push
D018,U-0318,standard,push
D018,U-0319,express,upper
D018,U-0320,intense,legs
D018,U-0321,express,pull
D018,U-0322,express,legs
D018,U-0323,flexible,push
D018,U-0324,standard,full_body
D018,U-0325,intense,push
D018,U-0326,intense,push
D018,U-0327,standard,upper
D018,U-0328,flexible,upper
D018,U-0329,express,push
D018,U-0330,express,legs
D018,U-0331,flexible,push
D018,U-0332,flexible,full_body
D018,U-0333,intense,full_body
D018,U-0334,flexible,legs
D018,U-0335,intense,pull
D018,U-0336,flexible,full_body
D018,U-0337,intense,pull
D018,U-0338,intense,push
D018,U-0339,flexible,upper
D018,U-0340,flexible,upper
D018,U-0341,standard,legs
D018,U-0342,flexible,upper
D018,U-0343,flexible,push
D018,U-0344,intense,pull
D018,U-0345,standard,upper
D018,U-0346,standard,pull
D018,U-0347,intense,push
D018,U-0348,standard,upper
D018,U-0349,flexible,push
D018,U-0350,intense,upper
D018,U-0351,intense,full_body
D018,U-0352,express,upper
D018,U-0353,flexible,full_body
D018,U-0354,standard,legs
D018,U-0355,express,legs
D018,U-0356,flexible,upper
D018,U-0357,intense,push
D018,U-0358,flexible,pull
D018,U-0359,intense,legs
D018,U-0360,standard,legs
D018,U-0361,intense,full_body
D018,U-0362,flexible,full_body
D018,U-0363,standard,push
D018,U-0364,intense,push
D018,U-0365,intense,pull
D018,U-0366,standard,push
D018,U-0367,intense,push
D018,U-0368,flexible,legs
D018,U-0369,standard,legs
D018,U-0370,flexible,legs
D018,U-0371,standard,pull
D018,U-0372,express,push
D018,U-0373,standard,legs
D018,U-0374,standard,pull
D018,U-0375,standard,upper
D018,U-0376,intense,pull
D018,U-0377,standard,push
D018,U-0378,standard,full_body
D018,U-0379,standard,upper
D018,U-0380,flexible,upper
D018,U-0381,flexible,full_body
D019,U-0001,standard,push
D019,U-0002,standard,full_body
D019,U-0003,intense,legs
D019,U-0004,intense,pull
D019,U-0005,flexible,full_body
D019,U-0006,intense,legs
D019,U-0007,standard,push
D019,U-0008,intense,pull
D019,U-0009,standard,legs
D019,U-0010,standard,upper
D019,U-0011,intense,upper
D019,U-0012,intense,pull
D019,U-0013,flexible,legs
D019,U-0014,flexible,upper
D019,U-0015,flexible,legs
D019,U-0016,flexible,legs
D019,U-0017,flexible,full_body
D019,U-0018,standard,full_body
D019,U-0019,intense,upper
D019,U-0020,standard,legs
D019,U-0021,intense,push
D019,U-0022,flexible,upper
D019,U-0023,flexible,full_body
D019,U-0024,flexible,pull
D019,U-0025,express,full_body
D019,U-0026,standard,pull
D019,U-0027,flexible,push
D019,U-0028,standard,upper
D019,U-0029,standard,push
D019,U-0030,standard,pull
D019,U-0031,flexible,pull
D019,U-0032,express,legs
D019,U-0033,express,full_body
D019,U-0034,flexible,pull
D019,U-0035,express,pull
D019,U-0036,flexible,pull
D019,U-0037,express,legs
D019,U-0038,standard,pull
D019,U-0039,standard,legs
D019,U-0040,flexible,upper
D019,U-0041,standard,upper
D019,U-0042,express,upper
D019,U-0043,flexible,legs
D019,U-0044,standard,full_body
D019,U-0045,intense,pull
D019,U-0046,intense,push
D019,U-0047,intense,legs
D019,U-0048,flexible,pull
D019,U-0049,flexible,push
D019,U-0050,standard,pull
D019,U-0051,flexible,upper
D019,U-0052,intense,pull
D019,U-0053,flexible,upper
D019,U-0054,flexible,full_body
D019,U-0055,flexible,full_body
D019,U-0056,intense,legs
D019,U-0057,flexible,full_body
D019,U-0058,standard,legs
D019,U-0059,intense,pull
D019,U-0060,flexible,upper
D019,U-0061,intense,pull
D019,U-0062,express,full_body
D019,U-0063,standard,legs
D019,U-0064,express,full_body
D019,U-0065,standard,upper
D019,U-0066,flexible,upper
D019,U-0067,intense,pull
D019,U-0068,intense,push
D019,U-0069,express,pull
D019,U-0070,intense,push
D019,U-0071,standard,full_body
D019,U-0072,flexible,push
D019,U-0073,express,pull
D019,U-0074,standard,pull
D019,U-0075,flexible,upper
D019,U-0076,intense,full_body
D019,U-0077,standard,pull
D019,U-0078,intense,legs
D019,U-0079,intense,full_body
D019,U-0080,intense,push
D019,U-0081,standard,push
D019,U-0082,standard,legs
D019,U-0083,intense,full_body
D019,U-0084,express,legs
D019,U-0085,standard,push
D019,U-0086,flexible,upper
D019,U-0087,flexible,full_body
D019,U-0088,standard,upper
D019,U-0089,flexible,upper
D019,U-0090,standard,legs
D019,U-0091,intense,push
D019,U-0092,intense,legs
D019,U-0093,intense,legs
D019,U-0094,express,pull
D019,U-0095,intense,full_body
D019,U-0096,express,legs
D019,U-0097,standard,push
D019,U-0098,intense,legs
D019,U-0099,intense,pull
D019,U-0100,flexible,push
D019,U-0101,intense,legs
D019,U-0102,flexible,full_body
D019,U-0103,flexible,full_body
D019,U-0104,intense,legs
D019,U-0105,flexible,legs
D019,U-0106,intense,legs
D019,U-0107,intense,full_body
D019,U-0108,flexible,pull
D019,U-0109,standard,full_body
D019,U-0110,flexible,legs
D019,U-0111,standard,full_body
D019,U-0112,standard,full_body
D019,U-0113,standard,full_body
D019,U-0114,intense,full_body
D019,U-0115,standard,upper
D019,U-0116,express,upper
D019,U-0117,intense,legs
D019,U-0118,intense,legs
D019,U-0119,flexible,full_body
D019,U-0120,standard,pull
D019,U-0121,intense,pull
D019,U-0122,standard,legs
D019,U-0123,flexible,full_body
D019,U-0124,flexible,full_body
D019,U-0125,express,full_body
D019,U-0126,standard,legs
D019,U-0127,flexible,upper
D019,U-0128,standard,pull
D019,U-0129,standard,upper
D019,U-0130,flexible,upper
D019,U-0131,intense,pull
D019,U-0132,standard,legs
D019,U-0133,intense,push
D019,U-0134,flexible,full_body
D019,U-0135,standard,legs
D019,U-0136,intense,pull
D019,U-0137,intense,legs
D019,U-0138,intense,legs
D019,U-0139,standard,upper
D019,U-0140,standard,upper
D019,U-0141,flexible,legs
D019,U-0142,express,push
D019,U-0143,intense,pull
D019,U-0144,express,pull
D019,U-0145,standard,pull
D019,U-0146,express,full_body
D019,U-0147,intense,push
D019,U-0148,intense,full_body
D019,U-0149,flexible,legs
D019,U-0150,standard,push
D019,U-0151,standard,full_body
D019,U-0152,flexible,push
D019,U-0153,intense,push
D019,U-0154,intense,push
D019,U-0155,intense,push
D019,U-0156,standard,legs
D019,U-0157,standard,upper
D019,U-0158,intense,upper
D019,U-0159,standard,full_body
D019,U-0160,standard,legs
D019,U-0161,flexible,pull
D019,U-0162,express,upper
D019,U-0163,express,upper
D019,U-0164,flexible,pull
D019,U-0165,express,push
D019,U-0166,express,push
D019,U-0167,intense,push
D019,U-0168,flexible,pull
D019,U-0169,flexible,pull
D019,U-0170,standard,upper
D019,U-0171,flexible,push
D019,U-0172,intense,pull
D019,U-0173,standard,push
D019,U-0174,flexible,upper
D019,U-0175,intense,legs
D019,U-0176,express,upper
D019,U-0177,flexible,pull
D019,U-0178,standard,legs
D019,U-0179,standard,upper
D019,U-0180,express,pull
D019,U-0181,flexible,upper
D019,U-0182,flexible,upper
D019,U-0183,intense,legs
D019,U-0184,flexible,upper
D019,U-0185,express,upper
D019,U-0186,flexible,upper
D019,U-0187,flexible,upper
D019,U-0188,standard,full_body
D019,U-0189,intense,push
D019,U-0190,express,upper
D019,U-0191,flexible,full_body
D019,U-0192,express,pull
D019,U-0193,flexible,full_body
D019,U-0194,flexible,push
D019,U-0195,standard,pull
D019,U-0196,express,push
D019,U-0197,standard,pull
D019,U-0198,flexible,upper
D019,U-0199,intense,push
D019,U-0200,flexible,full_body
D019,U-0201,flexible,push
D019,U-0202,flexible,push
D019,U-0203,flexible,full_body
D019,U-0204,flexible,upper
D019,U-0205,intense,legs
D019,U-0206,express,legs
D019,U-0207,flexible,full_body
D019,U-0208,flexible,pull
D019,U-0209,standard,upper
D019,U-0210,flexible,pull
D019,U-0211,flexible,full_body
D019,U-0212,flexible,pull
D019,U-0213,flexible,full_body
D019,U-0214,standard,upper
D019,U-0215,intense,legs
D019,U-0216,standard,upper
D019,U-0217,express,legs
D019,U-0218,standard,push
D019,U-0219,flexible,full_body
D019,U-0220,flexible,push
D019,U-0221,intense,full_body
D019,U-0222,intense,upper
D019,U-0223,intense,upper
D019,U-0224,intense,legs
D019,U-0225,flexible,full_body
D019,U-0226,flexible,push
D019,U-0227,flexible,pull
D019,U-0228,standard,pull
D019,U-0229,flexible,pull
D019,U-0230,standard,full_body
D019,U-0231,flexible,upper
D019,U-0232,intense,upper
D019,U-0233,intense,legs
D019,U-0234,standard,pull
D019,U-0235,express,push
D019,U-0236,express,push
D019,U-0237,standard,pull
D019,U-0238,express,pull
D019,U-0239,standard,upper
D019,U-0240,standard,pull
D019,U-0241,flexible,full_body
D019,U-0242,intense,pull
D019,U-0243,flexible,pull
D019,U-0244,standard,legs
D019,U-0245,intense,full_body
D019,U-0246,flexible,upper
D019,U-0247,standard,full_body
D019,U-0248,intense,push
D019,U-0249,flexible,full_body
D019,U-0250,intense,push
D019,U-0251,standard,upper
D019,U-0252,flexible,full_body
D019,U-0253,standard,pull
D019,U-0254,standard,legs
D019,U-0255,standard,upper
D019,U-0256,flexible,pull
D019,U-0257,standard,legs
D019,U-0258,flexible,upper
D019,U-0259,standard,legs
D019,U-0260,flexible,upper
D019,U-0261,intense,legs
D019,U-0262,standard,push
D019,U-0263,standard,full_body
D019,U-0264,intense,legs
D019,U-0265,standard,pull
D019,U-0266,intense,upper
D019,U-0267,standard,full_body
D019,U-0268,standard,legs
D019,U-0269,intense,pull
D019,U-0270,standard,legs
D019,U-0271,standard,legs
D019,U-0272,intense,upper
D019,U-0273,standard,upper
D019,U-0274,intense,pull
D019,U-0275,express,upper
D019,U-0276,flexible,upper
D019,U-0277,express,push
D019,U-0278,standard,pull
D019,U-0279,flexible,upper
D019,U-0280,intense,legs
D019,U-0281,intense,push
D019,U-0282,standard,full_body
D019,U-0283,standard,push
D019,U-0284,flexible,full_body
D019,U-0285,standard,upper
D019,U-0286,flexible,upper
D019,U-0287,intense,legs
D019,U-0288,standard,upper
D019,U-0289,express,pull
D019,U-0290,standard,legs
D019,U-0291,intense,legs
D019,U-0292,express,legs
D019,U-0293,express,upper
D019,U-0294,express,full_body
D019,U-0295,intense,push
D019,U-0296,intense,pull
D019,U-0297,standard,legs
D019,U-0298,standard,upper
D019,U-0299,standard,upper
D019,U-0300,intense,upper
D019,U-0301,express,legs
D019,U-0302,intense,pull
D019,U-0303,flexible,full_body
D019,U-0304,intense,pull
D019,U-0305,flexible,upper
D019,U-0306,standard,pull
D019,U-0307,flexible,pull
D019,U-0308,flexible,full_body
D019,U-0309,intense,upper
D019,U-0310,standard,full_body
D019,U-0311,flexible,legs
D019,U-0312,flexible,upper
D019,U-0313,intense,legs
D019,U-0314,intense,legs
D019,U-0315,flexible,upper
D019,U-0316,standard,upper
D019,U-0317,flexible,upper
D019,U-0318,standard,upper
D019,U-0319,express,full_body
D019,U-0320,intense,pull
D019,U-0321,intense,pull
D019,U-0322,standard,upper
D019,U-0323,intense,full_body
D019,U-0324,intense,pull
D019,U-0325,express,legs
D019,U-0326,standard,full_body
D019,U-0327,standard,push
D019,U-0328,standard,pull
D019,U-0329,flexible,upper
D019,U-0330,flexible,legs
D019,U-0331,express,push
D019,U-0332,express,upper
D019,U-0333,flexible,full_body
D019,U-0334,flexible,pull
D019,U-0335,standard,upper
D019,U-0336,standard,pull
D019,U-0337,standard,pull
D019,U-0338,intense,legs
D019,U-0339,flexible,pull
D019,U-0340,express,push
D019,U-0341,intense,push
D019,U-0342,intense,legs
D019,U-0343,intense,upper
D019,U-0344,intense,full_body
D019,U-0345,intense,full_body
D019,U-0346,intense,full_body
D019,U-0347,flexible,upper
D019,U-0348,intense,legs
D019,U-0349,standard,full_body
D019,U-0350,standard,pull
D019,U-0351,flexible,full_body
D019,U-0352,flexible,full_body
D019,U-0353,intense,pull
D019,U-0354,intense,upper
D019,U-0355,standard,full_body
D019,U-0356,standard,upper
D019,U-0357,flexible,upper
D019,U-0358,flexible,pull
D019,U-0359,standard,upper
D019,U-0360,standard,push
D019,U-0361,intense,full_body
D019,U-0362,standard,upper
D019,U-0363,standard,legs
D019,U-0364,flexible,pull
D019,U-0365,flexible,upper
D019,U-0366,intense,legs
D019,U-0367,flexible,full_body
D019,U-0368,intense,pull
D019,U-0369,intense,legs
D019,U-0370,intense,push
D019,U-0371,intense,pull
D019,U-0372,flexible,upper
D019,U-0373,express,legs
D019,U-0374,express,legs
D019,U-0375,flexible,legs
D019,U-0376,standard,push
D019,U-0377,standard,upper
D019,U-0378,standard,upper
D019,U-0379,standard,full_body
D019,U-0380,standard,push
D019,U-0381,flexible,full_body
D019,U-0382,standard,upper
D019,U-0383,flexible,legs
D019,U-0384,standard,full_body
D019,U-0385,intense,pull
D019,U-0386,flexible,full_body
D019,U-0387,flexible,full_body
D019,U-0388,standard,pull
D019,U-0389,flexible,legs
D019,U-0390,standard,upper
D019,U-0391,standard,legs
D019,U-0392,intense,legs
D019,U-0393,express,upper
D019,U-0394,intense,pull
D019,U-0395,standard,pull
D019,U-0396,express,full_body
D019,U-0397,express,legs
D019,U-0398,standard,upper
D019,U-0399,flexible,upper
D019,U-0400,standard,pull
D019,U-0401,standard,pull
D019,U-0402,express,push
D019,U-0403,standard,upper
D019,U-0404,standard,upper
D019,U-0405,express,pull
D019,U-0406,express,pull
D019,U-0407,standard,upper
D019,U-0408,standard,full_body
D019,U-0409,flexible,upper
D019,U-0410,express,push
D019,U-0411,standard,upper
D019,U-0412,intense,upper
D019,U-0413,intense,pull
D019,U-0414,intense,pull
D019,U-0415,standard,upper
D019,U-0416,flexible,pull
D019,U-0417,flexible,legs
D019,U-0418,express,push
D019,U-0419,standard,pull
D019,U-0420,standard,upper
D019,U-0421,intense,push
D019,U-0422,standard,legs
D019,U-0423,intense,pull
D019,U-0424,intense,legs
D019,U-0425,flexible,upper
D020,U-0001,intense,push
D020,U-0002,intense,legs
D020,U-0003,intense,legs
D020,U-0004,intense,pull
D020,U-0005,standard,pull
D020,U-0006,flexible,push
D020,U-0007,intense,push
D020,U-0008,flexible,upper
D020,U-0009,express,push
D020,U-0010,standard,full_body
D020,U-0011,intense,push
D020,U-0012,intense,pull
D020,U-0013,standard,upper
D020,U-0014,intense,upper
D020,U-0015,express,legs
D020,U-0016,express,upper
D020,U-0017,flexible,push
D020,U-0018,flexible,full_body
D020,U-0019,flexible,legs
D020,U-0020,standard,full_body
D020,U-0021,intense,push
D020,U-0022,flexible,push
D020,U-0023,intense,pull
D020,U-0024,standard,push
D020,U-0025,express,full_body
D020,U-0026,standard,pull
D020,U-0027,intense,legs
D020,U-0028,intense,push
D020,U-0029,flexible,upper
D020,U-0030,flexible,upper
D020,U-0031,intense,legs
D020,U-0032,flexible,full_body
D020,U-0033,intense,push
D020,U-0034,flexible,upper
D020,U-0035,standard,legs
D020,U-0036,intense,upper
D020,U-0037,flexible,upper
D020,U-0038,standard,legs
D020,U-0039,flexible,legs
D020,U-0040,intense,push
D020,U-0041,standard,pull
D020,U-0042,standard,push
D020,U-0043,standard,pull
D020,U-0044,intense,full_body
D020,U-0045,flexible,upper
D020,U-0046,intense,push
D020,U-0047,standard,push
D020,U-0048,flexible,legs
D020,U-0049,standard,upper
D020,U-0050,standard,push
D020,U-0051,standard,push
D020,U-0052,intense,pull
D020,U-0053,standard,legs
D020,U-0054,flexible,pull
D020,U-0055,express,upper
D020,U-0056,express,legs
D020,U-0057,flexible,upper
D020,U-0058,standard,legs
D020,U-0059,standard,upper
D020,U-0060,intense,push
D020,U-0061,intense,pull
D020,U-0062,flexible,push
D020,U-0063,flexible,upper
D020,U-0064,flexible,upper
D020,U-0065,flexible,push
D020,U-0066,standard,pull
D020,U-0067,flexible,legs
D020,U-0068,standard,upper
D020,U-0069,standard,push
D020,U-0070,intense,full_body
D020,U-0071,express,upper
D020,U-0072,express,legs
D020,U-0073,flexible,push
D020,U-0074,flexible,full_body
D020,U-0075,intense,pull
D020,U-0076,standard,full_body
D020,U-0077,flexible,legs
D020,U-0078,express,pull
D020,U-0079,flexible,push
D020,U-0080,intense,push
D020,U-0081,flexible,legs
D020,U-0082,express,upper
D020,U-0083,intense,upper
D020,U-0084,flexible,legs
D020,U-0085,intense,legs
D020,U-0086,intense,push
D020,U-0087,express,push
D020,U-0088,standard,legs
D020,U-0089,standard,pull
D020,U-0090,intense,push
D020,U-0091,standard,upper
D020,U-0092,intense,upper
D020,U-0093,flexible,full_body
D020,U-0094,flexible,push
D020,U-0095,intense,full_body
D020,U-0096,express,push
D020,U-0097,flexible,push
D020,U-0098,intense,push
D020,U-0099,intense,push
D020,U-0100,express,pull
D020,U-0101,standard,pull
D020,U-0102,flexible,full_body
D020,U-0103,flexible,upper
D020,U-0104,standard,push
D020,U-0105,intense,push
D020,U-0106,flexible,full_body
D020,U-0107,standard,push
D020,U-0108,standard,legs
D020,U-0109,standard,upper
D020,U-0110,flexible,legs
D020,U-0111,express,push
D020,U-0112,standard,upper
D020,U-0113,standard,legs
D020,U-0114,flexible,upper
D020,U-0115,standard,push
D020,U-0116,standard,pull
D020,U-0117,standard,pull
D020,U-0118,flexible,pull
D020,U-0119,standard,push
D020,U-0120,flexible,legs
D020,U-0121,express,upper
D020,U-0122,standard,pull
D020,U-0123,standard,legs
D020,U-0124,intense,legs
D020,U-0125,flexible,full_body
D020,U-0126,flexible,full_body
D020,U-0127,intense,push
D020,U-0128,intense,full_body
D020,U-0129,intense,pull
D020,U-0130,standard,legs
D020,U-0131,intense,pull
D020,U-0132,standard,upper
D020,U-0133,standard,upper
D020,U-0134,standard,upper
D020,U-0135,flexible,full_body
D020,U-0136,standard,push
D020,U-0137,flexible,push
D020,U-0138,standard,legs
D020,U-0139,standard,pull
D020,U-0140,standard,upper
D020,U-0141,intense,push
D020,U-0142,flexible,upper
D020,U-0143,standard,pull
D020,U-0144,intense,push
D020,U-0145,intense,legs
D020,U-0146,intense,push
D020,U-0147,flexible,legs
D020,U-0148,intense,legs
D020,U-0149,express,pull
D020,U-0150,flexible,pull
D020,U-0151,express,full_body
D020,U-0152,flexible,push
D020,U-0153,flexible,upper
D020,U-0154,standard,legs
D020,U-0155,standard,pull
D020,U-0156,standard,legs
D020,U-0157,flexible,upper
D020,U-0158,standard,push
D020,U-0159,express,upper
D020,U-0160,standard,upper
D020,U-0161,standard,upper
D020,U-0162,flexible,full_body
D020,U-0163,standard,push
D020,U-0164,express,upper
D020,U-0165,flexible,push
D020,U-0166,flexible,upper
D020,U-0167,flexible,upper
D020,U-0168,intense,full_body
D020,U-0169,intense,legs
D020,U-0170,intense,push
D020,U-0171,intense,pull
D020,U-0172,express,push
D020,U-0173,flexible,legs
D020,U-0174,standard,pull
D020,U-0175,flexible,full_body
D020,U-0176,flexible,push
D020,U-0177,flexible,legs
D020,U-0178,standard,upper
D020,U-0179,express,upper
D020,U-0180,standard,push
D020,U-0181,express,full_body
D020,U-0182,standard,upper
D020,U-0183,express,legs
D020,U-0184,standard,upper
D020,U-0185,express,push
D020,U-0186,intense,push
D020,U-0187,standard,legs
D020,U-0188,standard,pull
D020,U-0189,intense,pull
D020,U-0190,flexible,push
D020,U-0191,intense,pull
D020,U-0192,standard,legs
D020,U-0193,express,legs
