day_id,user_id,event_id,routine,profile,outcome,duration_min
D016,U-0031,318,full_body,standard,completed,24.282
D016,U-0038,328,full_body,standard,completed,27.243
D016,U-0039,337,push,flexible,completed,8.718
D016,U-0045,399,full_body,flexible,completed,20.021
D016,U-0056,464,legs,standard,completed,25.203
D016,U-0054,469,pull,flexible,completed_failed,17.04
D016,U-0053,478,legs,intense,completed,47.112
D016,U-0062,488,legs,express,completed,8.799
D016,U-0059,541,pull,standard,completed,12.851
D016,U-0058,575,full_body,intense,completed,12.66
D016,U-0072,597,legs,flexible,completed,7.402
D016,U-0070,609,push,standard,completed,18.505
D016,U-0078,661,pull,standard,completed,24.203
D016,U-0069,666,full_body,flexible,completed,18.124
D016,U-0081,698,full_body,flexible,completed,12.646
D016,U-0090,710,full_body,express,completed,8.86
D016,U-0084,737,full_body,standard,completed,20.106
D016,U-0087,744,upper,standard,completed,15.45
D016,U-0092,756,full_body,flexible,completed,17.547
D016,U-0088,783,pull,intense,completed,33.268
D016,U-0105,831,legs,express,completed,10.951
D016,U-0091,857,legs,intense,completed,22.626
D016,U-0097,862,legs,standard,completed,28.0
D016,U-0101,894,pull,flexible,completed,25.342
D016,U-0111,902,push,flexible,completed,15.495
D016,U-0108,950,upper,standard,completed,18.358
D016,U-0106,986,legs,intense,completed,30.958
D016,U-0123,1023,pull,flexible,completed,8.031
D016,U-0124,1029,push,standard,completed,17.83
D016,U-0109,1040,legs,intense,completed,22.322
D016,U-0131,1065,legs,express,completed,9.118
D016,U-0129,1090,upper,flexible,completed,14.721
D016,U-0135,1108,push,standard,completed,18.172
D016,U-0126,1147,push,intense,completed,22.222
D016,U-0130,1177,push,intense,completed,9.659
D016,U-0145,1216,push,flexible,completed,9.63
D016,U-0164,1324,pull,standard,completed,16.418
D016,U-0163,1345,upper,standard,completed,20.279
D016,U-0168,1376,push,standard,completed,15.192
D016,U-0169,1377,legs,intense,completed,22.462
D016,U-0166,1397,push,intense,completed,25.849
D016,U-0173,1402,full_body,standard,completed,16.91
D016,U-0178,1420,pull,standard,completed,24.467
D016,U-0183,1505,pull,standard,completed,9.503
D016,U-0188,1518,push,flexible,completed,19.002
D016,U-0185,1521,pull,intense,completed,34.285
D016,U-0201,1601,full_body,express,completed,8.672
D016,U-0204,1633,legs,flexible,completed,12.679
D016,U-0214,1650,push,express,completed,7.079
D016,U-0195,1694,upper,intense,completed,28.898
D016,U-0207,1729,push,standard,completed,25.054
D016,U-0223,1820,legs,standard,completed,22.219
D016,U-0232,1836,push,express,completed,10.366
D016,U-0220,1905,full_body,flexible,completed,15.959
D016,U-0234,1930,legs,standard,completed,9.315
D016,U-0241,2020,legs,standard,completed,26.017
D016,U-0256,2029,full_body,express,completed,7.493
D016,U-0228,2044,legs,intense,completed,11.153
D016,U-0249,2156,push,standard,completed,18.582
D016,U-0279,2160,pull,standard,completed,10.862
D016,U-0282,2197,upper,express,completed,9.524
D016,U-0275,2215,push,flexible,completed,12.074
D016,U-0281,2243,legs,standard,completed,22.338
D016,U-0277,2260,push,intense,completed,13.221
D016,U-0287,2272,pull,intense,completed,20.427
D016,U-0289,2299,upper,flexible,completed,13.473
D016,U-0288,2326,full_body,standard,completed,10.996
D016,U-0296,2363,legs,intense,completed,40.739
D016,U-0301,2406,push,flexible,completed,15.481
D016,U-0311,2504,pull,standard,completed,14.854
D016,U-0321,2517,upper,express,completed,9.025
D016,U-0339,2670,push,flexible,completed,12.077
D016,U-0352,2700,upper,express,completed,8.796
D016,U-0341,2709,legs,standard,completed,17.321
D016,U-0346,2807,push,intense,completed,17.516
D016,U-0378,2847,legs,standard,completed,17.303
D016,U-0382,2881,legs,flexible,completed,14.45
D017,U-0001,49,pull,standard,completed,23.33
D017,U-0006,85,legs,standard,completed,15.133
D017,U-0004,98,pull,standard,completed,15.481
D017,U-0011,129,legs,standard,completed,10.468
D017,U-0016,144,pull,express,completed,8.315
D017,U-0009,145,pull,intense,completed,29.773
D017,U-0014,189,full_body,standard,completed,28.0
D017,U-0019,201,legs,standard,completed,14.356
D017,U-0024,206,push,express,completed,10.306
D017,U-0017,211,upper,flexible,completed,20.982
D017,U-0030,278,pull,standard,completed,17.313
D017,U-0033,314,legs,intense,completed,21.204
D017,U-0038,319,legs,flexible,completed,14.115
D017,U-0039,377,pull,flexible,completed,16.232
D017,U-0040,411,pull,intense,completed,22.323
D017,U-0042,422,full_body,standard,completed,14.957
D017,U-0049,431,legs,standard,completed,13.846
D017,U-0046,452,pull,intense,completed,20.476
D017,U-0053,503,pull,standard,completed,15.976
D017,U-0048,516,full_body,standard,completed,5.506
D017,U-0064,522,push,express,completed,9.609
D017,U-0060,563,legs,standard,completed,23.138
D017,U-0052,582,legs,intense,completed,14.901
D017,U-0066,589,push,flexible,completed,19.996
D017,U-0067,594,legs,flexible,completed,18.554
D017,U-0069,618,upper,flexible,completed,19.667
D017,U-0071,640,upper,flexible,completed,11.533
D017,U-0072,669,legs,flexible,completed,23.887
D017,U-0068,684,upper,intense,completed,48.954
D017,U-0075,693,legs,intense,completed,23.339
D017,U-0077,709,full_body,standard,completed,13.09
D017,U-0082,724,legs,flexible,completed,27.158
D017,U-0078,807,legs,intense,completed,27.366
D017,U-0101,888,push,standard,completed,28.0
D017,U-0104,899,pull,intense,completed,40.344
D017,U-0099,922,upper,intense,completed,17.681
D017,U-0098,954,push,intense,completed,25.757
D017,U-0119,1042,upper,flexible,completed,22.603
D017,U-0116,1053,full_body,flexible,completed,12.119
D017,U-0138,1172,legs,standard,completed,20.898
D017,U-0141,1179,full_body,standard,completed,28.0
D017,U-0136,1186,full_body,flexible,completed,17.518
D017,U-0139,1203,pull,intense,completed,31.358
D017,U-0153,1231,full_body,express,completed,8.927
D017,U-0148,1248,upper,flexible,completed,23.871
D017,U-0156,1294,full_body,express,completed,10.559
D017,U-0165,1357,legs,flexible,completed,22.854
D017,U-0164,1414,full_body,standard,completed,27.737
D017,U-0168,1416,pull,flexible,completed,14.13
D017,U-0173,1431,push,flexible,completed,11.519
D017,U-0163,1459,upper,standard,completed,16.208
D017,U-0170,1485,legs,standard,completed,23.751
D017,U-0182,1520,pull,standard,completed,12.963
D017,U-0176,1522,push,intense,completed,36.542
D017,U-0187,1538,legs,standard,completed,12.573
D017,U-0197,1599,legs,standard,completed,28.0
D017,U-0184,1616,pull,intense,completed,11.437
D017,U-0204,1644,upper,express,completed_failed,11.523
D017,U-0198,1646,push,standard,completed,8.856
D017,U-0208,1773,push,intense,completed,33.69
D017,U-0214,1854,upper,standard,completed,16.34
D017,U-0211,1872,upper,intense,completed,24.635
D017,U-0229,1936,pull,flexible,completed,19.8
D017,U-0224,1966,push,intense,completed,19.0
D017,U-0231,2035,pull,intense,completed,19.406
D017,U-0259,2088,legs,flexible,completed,17.736
D017,U-0247,2117,pull,intense,completed,18.513
D017,U-0258,2136,legs,standard,completed,23.43
D017,U-0268,2202,pull,standard,completed,23.813
D017,U-0266,2210,pull,standard,completed,12.025
D017,U-0277,2285,push,intense,completed,22.849
D017,U-0295,2392,upper,flexible,completed,16.393
D017,U-0308,2482,pull,intense,completed,13.702
D017,U-0304,2563,upper,standard,completed,13.364
D017,U-0321,2576,pull,standard,completed,25.25
D017,U-0331,2599,legs,standard,completed,12.321
D017,U-0363,2719,push,express,completed,10.87
D017,U-0344,2743,upper,standard,completed,17.071
D017,U-0336,2750,pull,intense,completed,30.085
D017,U-0359,2759,full_body,flexible,completed,27.367
D017,U-0362,2770,full_body,standard,completed,12.391
D018,U-0001,35,pull,express,completed,8.825
D018,U-0012,129,push,standard,completed,15.341
D018,U-0015,174,push,intense,completed,18.367
D018,U-0017,195,legs,standard,completed,13.6
D018,U-0027,238,full_body,flexible,completed,12.988
D018,U-0036,313,legs,standard,completed,14.311
D018,U-0038,317,pull,standard,completed,12.841
D018,U-0031,319,push,standard,completed,15.361
D018,U-0033,326,legs,intense,completed,41.927
D018,U-0045,413,pull,standard,completed,28.0
D018,U-0051,495,full_body,flexible,completed,13.691
D018,U-0058,512,upper,flexible,completed,13.32
D018,U-0057,521,pull,intense,completed,32.118
D018,U-0059,531,upper,standard,completed,15.39
D018,U-0050,569,upper,intense,completed,29.25
D018,U-0065,597,push,standard,completed,13.778
D018,U-0072,681,pull,intense,completed,26.502
D018,U-0090,750,pull,standard,completed,13.054
D018,U-0085,859,upper,standard,completed,19.727
D018,U-0095,892,push,standard,completed,19.024
D018,U-0110,897,upper,express,completed,6.888
D018,U-0103,968,full_body,standard,completed,13.321
D018,U-0113,1045,push,intense,completed,20.027
D018,U-0119,1047,upper,standard,completed,20.436
D018,U-0131,1072,pull,standard,completed,26.888
D018,U-0122,1137,full_body,standard,completed,11.904
D018,U-0137,1145,legs,standard,completed,19.473
D018,U-0141,1148,push,express,completed,9.624
D018,U-0129,1188,full_body,standard,completed,28.0
D018,U-0147,1249,upper,flexible,completed,17.868
D018,U-0153,1260,upper,standard,completed,11.642
D018,U-0161,1298,push,flexible,completed,19.606
D018,U-0162,1301,pull,flexible,completed,20.151
D018,U-0165,1407,upper,standard,completed,10.757
D018,U-0177,1443,pull,intense,completed,15.15
D018,U-0175,1469,push,intense,completed,30.885
D018,U-0179,1498,full_body,standard,completed,20.625
D018,U-0185,1504,push,flexible,completed,17.618
D018,U-0186,1514,pull,standard,completed,8.989
D018,U-0181,1563,push,intense,completed,10.749
D018,U-0209,1663,pull,flexible,completed,13.695
D018,U-0216,1690,legs,flexible,completed,16.384
D018,U-0208,1741,pull,intense,completed,44.37
D018,U-0217,1771,upper,flexible,completed,16.741
D018,U-0238,1930,push,standard,completed,15.406
D018,U-0245,1995,full_body,flexible,completed,12.194
D018,U-0253,1996,pull,standard,completed,14.072
D018,U-0248,2008,upper,standard,completed,28.0
D018,U-0249,2018,push,standard,completed,13.354
D018,U-0254,2084,pull,flexible,completed,18.474
D018,U-0273,2176,legs,standard,completed,18.796
D018,U-0274,2195,legs,flexible,completed,26.107
D018,U-0265,2200,upper,flexible,completed,19.054
D018,U-0275,2229,push,standard,completed,23.673
D018,U-0280,2240,pull,standard,completed,28.0
D018,U-0267,2270,legs,intense,completed,32.706
D018,U-0294,2378,upper,standard,completed,17.833
D018,U-0297,2461,legs,intense,completed,44.41
D018,U-0317,2529,push,flexible,completed,21.304
D018,U-0302,2535,legs,standard,completed,27.254
D018,U-0312,2554,upper,flexible,completed,18.628
D018,U-0326,2718,push,intense,completed,32.437
D018,U-0343,2720,push,flexible,completed,16.972
D018,U-0344,2739,pull,intense,completed,28.594
D018,U-0351,2768,full_body,intense,completed,57.615
D018,U-0368,2780,legs,flexible,completed,20.498
D018,U-0375,2807,upper,standard,completed,14.992
D019,U-0001,38,push,standard,completed,15.269
D019,U-0003,96,legs,intense,completed,38.468
D019,U-0004,109,pull,intense,completed,33.504
D019,U-0009,133,legs,standard,completed,18.249
D019,U-0010,141,upper,standard,completed,14.215
D019,U-0016,175,legs,flexible,completed,14.817
D019,U-0026,238,pull,standard,completed,11.048
D019,U-0025,258,full_body,express,completed,8.544
D019,U-0020,262,legs,standard,completed,13.744
D019,U-0034,303,pull,flexible,completed,12.956
D019,U-0023,307,full_body,flexible,completed,18.296
D019,U-0037,326,legs,express,completed,8.882
D019,U-0033,356,full_body,express,completed,9.362
D019,U-0039,372,legs,standard,completed,15.809
D019,U-0028,411,upper,standard,completed,12.579
D019,U-0038,415,pull,standard,completed,26.982
D019,U-0044,425,full_body,standard,completed,15.939
D019,U-0048,434,pull,flexible,completed,14.293
D019,U-0049,459,push,flexible,completed,17.609
D019,U-0050,468,pull,standard,completed,21.317
D019,U-0045,473,pull,intense,completed,54.805
D019,U-0047,508,legs,intense,completed,21.686
D019,U-0062,525,full_body,express,completed,8.815
D019,U-0060,560,upper,flexible,completed,14.644
D019,U-0068,630,push,intense,completed,20.186
D019,U-0070,664,push,intense,completed,32.317
D019,U-0077,674,pull,standard,completed,21.534
D019,U-0075,687,upper,flexible,completed,17.429
D019,U-0076,715,full_body,intense,completed,26.956
D019,U-0085,767,push,standard,completed,28.0
D019,U-0094,811,pull,express,completed,7.705
D019,U-0090,822,legs,standard,completed,9.352
D019,U-0089,845,upper,flexible,completed,13.558
D019,U-0092,861,legs,intense,completed,30.746
D019,U-0091,914,push,intense,completed,20.809
D019,U-0111,959,full_body,standard,completed,16.273
D019,U-0115,1029,upper,standard,completed,9.094
D019,U-0124,1033,full_body,flexible,completed,7.412
D019,U-0127,1063,upper,flexible,completed,9.697
D019,U-0128,1109,pull,standard,completed,19.29
D019,U-0130,1126,upper,flexible,completed,21.286
D019,U-0135,1171,legs,standard,completed,17.973
D019,U-0142,1182,push,express,completed,8.872
D019,U-0141,1215,legs,flexible,completed,15.522
D019,U-0140,1236,upper,standard,completed,16.778
D019,U-0148,1311,full_body,intense,completed,41.929
D019,U-0153,1366,push,intense,completed,29.623
D019,U-0169,1374,pull,flexible,completed,28.562
D019,U-0173,1436,push,standard,completed,18.551
D019,U-0184,1504,upper,flexible,completed,19.708
D019,U-0179,1507,upper,standard,completed,8.924
D019,U-0195,1592,pull,standard,completed,26.298
D019,U-0206,1645,legs,express,completed,9.323
D019,U-0202,1702,push,flexible,completed,18.599
D019,U-0204,1722,upper,flexible,completed,18.522
D019,U-0213,1765,full_body,flexible,completed,18.229
D019,U-0211,1789,full_body,flexible,completed,17.776
D019,U-0209,1827,upper,standard,completed,20.367
D019,U-0220,1835,push,flexible,completed,14.699
D019,U-0216,1854,upper,standard,completed,24.292
D019,U-0224,1907,legs,intense,completed,31.698
D019,U-0235,1926,push,express,completed,9.257
D019,U-0232,2073,upper,intense,completed,19.191
D019,U-0239,2082,upper,standard,completed,18.872
D019,U-0256,2097,pull,flexible,completed,27.369
D019,U-0264,2198,legs,intense,completed,18.764
D019,U-0301,2305,legs,express,completed,7.984
D019,U-0290,2314,legs,standard,completed,11.525
D019,U-0280,2332,legs,intense,completed,13.624
D019,U-0287,2367,legs,intense,completed,31.11
D019,U-0297,2420,legs,standard,completed,28.0
D019,U-0296,2440,pull,intense,completed,10.919
D019,U-0298,2473,upper,standard,completed,23.924
D019,U-0320,2570,pull,intense,completed,21.29
D019,U-0336,2662,pull,standard,completed,13.059
D019,U-0338,2663,legs,intense,completed,29.762
D019,U-0374,2773,legs,express,completed,7.619
D019,U-0363,2814,legs,standard,completed,17.451
D019,U-0359,2892,upper,standard,completed,20.44
D019,U-0406,2981,pull,express,completed,8.741
D019,U-0410,2994,push,express,completed,7.238
D019,U-0405,3020,pull,express,completed,10.156
D019,U-0418,3030,push,express,completed,8.981
D019,U-0384,3042,full_body,standard,completed,12.38
D019,U-0391,3049,legs,standard,completed,12.261
D019,U-0417,3066,legs,flexible,completed,14.758
D019,U-0411,3093,upper,standard,completed,15.978
D020,U-0005,69,pull,standard,completed,21.331
D020,U-0009,77,push,express,completed,8.531
D020,U-0003,95,legs,intense,completed,19.772
D020,U-0022,213,push,flexible,completed,16.629
D020,U-0024,241,push,standard,completed,14.142
D020,U-0018,259,full_body,flexible,completed,8.761
D020,U-0026,270,pull,standard,completed,17.419
D020,U-0021,275,push,intense,completed,37.407
D020,U-0028,344,push,intense,completed,34.691
D020,U-0033,349,push,intense,completed,31.771
D020,U-0031,359,legs,intense,completed,31.912
D020,U-0041,378,pull,standard,completed,18.494
D020,U-0048,463,legs,flexible,completed,12.135
D020,U-0044,475,full_body,intense,completed,39.693
D020,U-0049,512,upper,standard,completed,8.294
D020,U-0059,540,upper,standard,completed,22.143
D020,U-0065,583,push,flexible,completed,16.904
D020,U-0064,592,upper,flexible,completed,8.409
D020,U-0068,609,upper,standard,completed,11.478
D020,U-0071,614,upper,express,completed,9.617
D020,U-0073,630,push,flexible,completed,13.205
D020,U-0075,678,pull,intense,completed,26.279
D020,U-0081,698,legs,flexible,completed,14.566
D020,U-0086,813,push,intense,completed,27.214
D020,U-0108,916,legs,standard,completed,19.131
D020,U-0110,930,legs,flexible,completed,11.55
D020,U-0113,980,legs,standard,completed,12.223
D020,U-0107,997,push,standard,completed,21.98
D020,U-0120,1037,legs,flexible,completed,16.028
D020,U-0109,1039,upper,standard,completed,15.605
D020,U-0123,1058,legs,standard,completed,22.519
D020,U-0112,1064,upper,standard,completed,19.03
D020,U-0126,1119,full_body,flexible,completed,26.277
D020,U-0124,1163,legs,intense,completed,42.833
D020,U-0141,1289,push,intense,completed,15.039
D020,U-0145,1300,legs,intense,completed,23.454
D020,U-0144,1327,push,intense,completed,35.302
D020,U-0158,1340,push,standard,completed,13.149
D020,U-0163,1378,push,standard,completed,21.094
D020,U-0160,1395,upper,standard,completed,20.726
D020,U-0161,1409,upper,standard,completed,11.872
D020,U-0179,1512,upper,express,completed,9.096
D020,U-0187,1577,legs,standard,completed,16.803
D020,U-0180,1589,push,standard,completed,22.545
D020,U-0198,1639,legs,express,completed,6.43
D020,U-0186,1646,push,intense,completed,20.528
D020,U-0190,1664,push,flexible,completed,13.64
D020,U-0194,1681,upper,standard,completed,18.023
D020,U-0205,1737,upper,flexible,completed,23.198
D020,U-0224,1924,pull,intense,completed,27.896
D020,U-0227,1944,pull,intense,completed,12.776
D020,U-0235,1959,push,standard,completed,25.571
D020,U-0268,2186,legs,intense,completed,28.309
D020,U-0278,2228,legs,standard,completed,24.821
D020,U-0269,2240,pull,intense,completed,23.234
D020,U-0271,2270,upper,standard,completed,17.04
D020,U-0294,2358,upper,flexible,completed,19.473
D020,U-0295,2424,push,intense,completed,31.192
D020,U-0318,2452,legs,express,completed,7.917
D020,U-0320,2491,upper,express,completed,9.429
D020,U-0330,2561,pull,standard,completed,10.908
D020,U-0350,2668,pull,express,completed,8.327
D020,U-0339,2781,push,intense,completed_failed,25.411
D020,U-0374,2817,upper,express,completed,6.934
D020,U-0371,2846,upper,flexible,completed,16.604
D020,U-0346,2850,push,intense,completed,34.332
D020,U-0354,2874,pull,intense,completed,18.781
D020,U-0359,2875,pull,intense,completed,33.792
D020,U-0380,2895,legs,intense,completed,26.482
D021,U-0001,51,legs,intense,completed,23.809
D021,U-0003,59,push,flexible,completed,14.23
D021,U-0006,113,full_body,standard,completed,18.068
D021,U-0012,170,pull,standard,completed,19.199
D021,U-0016,178,push,flexible,completed,21.327
D021,U-0013,189,push,flexible,completed,21.761
D021,U-0033,273,legs,flexible,completed,9.919
D021,U-0027,295,pull,intense,completed,21.984
D021,U-0032,307,pull,flexible,completed,16.884
D021,U-0034,328,upper,flexible,completed,16.237
D021,U-0037,375,upper,standard,completed,21.095
D021,U-0048,382,pull,express,completed,10.362
D021,U-0039,391,full_body,intense,completed,36.182
D021,U-0050,486,push,intense,completed,25.933
D021,U-0057,551,push,intense,completed,23.697
D021,U-0064,585,push,standard,completed,18.615
D021,U-0065,634,pull,intense,completed,22.561
D021,U-0068,663,push,standard,completed,20.011
D021,U-0063,674,full_body,standard,completed,13.549
D021,U-0067,708,push,intense,completed,30.994
D021,U-0080,720,legs,standard,completed,21.746
D021,U-0102,847,push,standard,completed,22.209
D021,U-0108,877,legs,standard,completed,18.522
D021,U-0116,1061,pull,intense,completed,15.004
D021,U-0125,1089,upper,flexible,completed,10.601
D021,U-0132,1138,upper,standard,completed,17.925
D021,U-0128,1144,full_body,standard,completed,20.381
D021,U-0142,1154,push,standard,completed,21.116
D021,U-0146,1173,push,standard,completed,21.708
D021,U-0147,1212,legs,standard,completed,20.292
D021,U-0148,1221,push,intense,completed,9.249
D021,U-0152,1241,upper,standard,completed,15.396
D021,U-0154,1270,full_body,flexible,completed,19.11
D021,U-0160,1292,legs,flexible,completed,22.26
D021,U-0161,1303,push,flexible,completed,10.84
D021,U-0162,1333,legs,flexible,completed,13.885
D021,U-0211,1771,push,intense,completed,39.421
D021,U-0196,1775,push,intense,completed,23.518
D021,U-0202,1776,legs,intense,completed,31.447
D021,U-0206,1841,pull,intense,completed,38.176
D021,U-0236,1880,pull,standard,completed,8.89
D021,U-0232,1915,upper,standard,completed,19.136
D021,U-0238,1943,full_body,standard,completed_failed,12.325
D021,U-0255,2033,full_body,flexible,completed,25.089
D021,U-0257,2083,pull,standard,completed_failed,16.457
D021,U-0275,2101,push,express,completed,8.832
D021,U-0273,2122,legs,standard,completed,17.074
D021,U-0261,2140,upper,flexible,completed,25.325
D021,U-0267,2157,upper,standard,completed,22.753
D021,U-0269,2188,push,standard,completed,17.337
D021,U-0270,2200,push,standard,completed,20.62
D021,U-0287,2252,push,standard,completed,21.042
D021,U-0288,2264,full_body,flexible,completed,16.259
D021,U-0297,2339,push,flexible,completed,9.818
D021,U-0283,2367,pull,intense,completed,32.152
D021,U-0296,2408,upper,standard,completed,18.208
D021,U-0312,2458,push,standard,completed,12.156
D021,U-0306,2459,legs,standard,completed,23.249
D021,U-0332,2523,pull,flexible,completed,14.766
D021,U-0309,2583,full_body,intense,completed,39.292
D021,U-0331,2634,legs,standard,completed,12.723
D021,U-0368,2746,legs,flexible,completed,18.623
D021,U-0383,2788,upper,express,completed,8.388
D021,U-0363,2799,pull,intense,completed,28.41
D021,U-0377,2824,upper,standard,completed_failed,23.988
D021,U-0384,2835,upper,standard,completed,28.0
D021,U-0388,2836,push,intense,completed,21.879
D022,U-0004,112,push,standard,completed,11.066
D022,U-0002,125,upper,intense,completed,18.419
D022,U-0007,126,full_body,standard,completed,21.552
D022,U-0015,151,upper,express,completed,8.144
D022,U-0017,175,pull,standard,completed,21.265
D022,U-0009,176,push,intense,completed,26.457
D022,U-0021,177,legs,flexible,completed,16.653
D022,U-0026,191,pull,express,completed,8.936
D022,U-0019,226,push,standard,completed,14.175
D022,U-0014,239,push,standard,completed,22.258
D022,U-0027,256,upper,express,completed,9.373
D022,U-0031,289,legs,flexible,completed,18.661
D022,U-0034,309,pull,flexible,completed,10.498
D022,U-0049,412,push,express,completed,8.877
D022,U-0046,415,push,standard,completed,21.597
D022,U-0032,427,pull,intense,completed,20.654
D022,U-0033,433,full_body,standard,completed,15.914
D022,U-0035,439,upper,intense,completed,35.667
D022,U-0045,478,upper,standard,completed,10.762
D022,U-0064,532,pull,express,completed,9.65
D022,U-0073,615,legs,standard,completed,28.0
D022,U-0077,661,legs,standard,completed,10.594
D022,U-0071,692,push,intense,completed,22.634
D022,U-0084,757,upper,standard,completed,28.0
D022,U-0091,762,push,standard,completed,26.201
D022,U-0089,778,pull,standard,completed,21.995
D022,U-0093,820,push,intense,completed,13.37
D022,U-0097,827,push,standard,completed,19.759
D022,U-0103,866,legs,standard,completed,15.371
D022,U-0098,899,legs,intense,completed,30.053
D022,U-0104,913,upper,flexible,completed,15.28
D022,U-0099,948,full_body,standard,completed,20.713
D022,U-0111,974,legs,flexible,completed,13.962
D022,U-0112,994,upper,flexible,completed,15.049
D022,U-0143,1212,legs,express,completed,10.258
D022,U-0147,1286,push,standard,completed,16.333
D022,U-0150,1349,legs,standard,completed,22.431
D022,U-0164,1369,legs,standard,completed,12.322
D022,U-0167,1392,pull,standard,completed,14.887
D022,U-0189,1463,push,express,completed,8.672
D022,U-0204,1610,upper,express,completed,8.854
D022,U-0185,1618,full_body,standard,completed,14.278
D022,U-0203,1625,pull,standard,completed,17.408
D022,U-0205,1668,push,standard,completed,28.0
D022,U-0200,1671,full_body,standard,completed,22.624
D022,U-0210,1691,legs,intense,completed,20.711
D022,U-0211,1697,full_body,flexible,completed,11.473
D022,U-0213,1706,push,standard,completed,23.582
D022,U-0212,1742,pull,intense,completed,32.589
D022,U-0216,1763,push,standard,completed,17.603
D022,U-0208,1774,upper,standard,completed,9.921
D022,U-0217,1811,upper,flexible,completed,26.627
D022,U-0214,1856,upper,standard,completed,23.653
D022,U-0226,1871,pull,intense,completed,30.491
D022,U-0230,1874,legs,standard,completed,15.198
D022,U-0242,1979,full_body,flexible,completed,14.276
D022,U-0234,1985,push,intense,completed,37.724
D022,U-0237,2026,legs,intense,completed,27.307
D022,U-0240,2033,full_body,flexible,completed,16.153
D022,U-0265,2071,pull,flexible,completed,12.903
D022,U-0271,2180,legs,intense,completed,20.673
D022,U-0294,2316,legs,intense,completed,33.683
D022,U-0298,2332,full_body,flexible,completed,22.319
D022,U-0309,2344,upper,express,completed,8.133
D022,U-0295,2364,legs,intense,completed,33.062
D022,U-0305,2386,legs,flexible,completed,18.602
D022,U-0315,2443,pull,flexible,completed,16.652
D022,U-0324,2451,legs,express,completed,6.68
D022,U-0313,2469,full_body,flexible,completed,20.828
D022,U-0316,2501,push,standard,completed,13.064
D022,U-0334,2581,legs,flexible,completed,16.146
D022,U-0331,2617,pull,flexible,completed,12.543
D022,U-0327,2661,upper,standard,completed,13.047
D022,U-0344,2747,push,standard,completed,14.772
D022,U-0357,2767,push,standard,completed,14.605
D022,U-0373,2786,pull,flexible,completed,15.179
D022,U-0363,2840,pull,intense,completed,33.839
D022,U-0375,2882,full_body,flexible,completed,10.831
D022,U-0384,2889,pull,standard,completed,6.133
D022,U-0389,2919,pull,standard,completed,16.189
D022,U-0399,3048,full_body,standard,completed,25.325
D022,U-0401,3057,push,intense,completed,14.183
D022,U-0407,3077,push,intense,completed,26.835
D022,U-0416,3088,pull,intense,completed,40.673
D022,U-0409,3089,full_body,intense,completed,35.572
D023,U-0002,49,push,flexible,completed,12.01
D023,U-0006,78,legs,standard,completed,19.916
D023,U-0008,93,push,standard,completed,16.448
D023,U-0011,111,legs,intense,completed,34.513
D023,U-0015,147,upper,standard,completed,10.442
D023,U-0013,174,legs,intense,completed,14.559
D023,U-0022,196,pull,flexible,completed,16.908
D023,U-0021,222,push,standard,completed,16.248
D023,U-0018,254,full_body,flexible,completed,12.526
D023,U-0051,476,legs,standard,completed,10.947
D023,U-0052,485,upper,flexible,completed,11.307
D023,U-0049,523,legs,intense,completed,30.224
D023,U-0057,542,push,intense,completed,14.445
D023,U-0061,548,pull,flexible,completed,11.243
D023,U-0077,636,pull,flexible,completed,33.493
D023,U-0066,674,full_body,intense,completed,46.946
D023,U-0074,692,push,intense,completed,23.576
D023,U-0086,790,full_body,standard,completed,13.726
D023,U-0099,818,legs,flexible,completed,8.024
D023,U-0097,839,legs,standard,completed,17.991
D023,U-0083,864,full_body,intense,completed,26.762
D023,U-0108,900,legs,standard,completed,7.605
D023,U-0102,922,upper,flexible,completed,11.15
D023,U-0114,924,pull,standard,completed,18.627
D023,U-0115,958,pull,standard,completed,28.0
D023,U-0120,1034,upper,standard,completed,22.846
D023,U-0134,1125,full_body,flexible,completed,14.892
D023,U-0140,1171,push,standard,completed,12.33
D023,U-0141,1177,full_body,flexible,completed,9.878
D023,U-0138,1185,legs,standard,completed,16.384
D023,U-0142,1198,upper,flexible,completed,16.216
D023,U-0148,1266,push,standard,completed,12.124
D023,U-0150,1341,full_body,intense,completed,41.95
D023,U-0183,1496,full_body,standard,completed,12.437
D023,U-0178,1525,full_body,standard,completed,10.953
D023,U-0188,1561,push,intense,completed,32.677
D023,U-0195,1578,push,standard,completed,11.508
D023,U-0196,1597,push,flexible,completed,7.864
D023,U-0203,1660,pull,intense,completed,31.926
D023,U-0211,1724,push,flexible,completed,8.91
D023,U-0216,1725,pull,flexible,completed,13.012
D023,U-0208,1732,push,intense,completed,16.333
D023,U-0219,1815,upper,intense,completed,18.296
D023,U-0225,1830,pull,standard,completed,28.0
D023,U-0231,1870,upper,express,completed,10.994
D023,U-0235,1911,push,express,completed,6.732
D023,U-0238,1935,pull,express,completed,7.853
D023,U-0248,1961,pull,express,completed,10.068
D023,U-0234,1975,push,flexible,completed,19.48
D023,U-0239,1981,legs,flexible,completed,12.893
D023,U-0241,2002,push,flexible,completed,16.467
D023,U-0237,2014,legs,flexible,completed,13.232
D023,U-0240,2032,legs,intense,completed,27.693
D023,U-0258,2047,legs,express,completed,8.26
D023,U-0259,2107,upper,express,completed,9.419
D023,U-0257,2114,pull,standard,completed,10.372
D023,U-0256,2117,full_body,flexible,completed,18.219
